text_id,source_type,provider_type,provider_name,created_at,rating,sentiment_label,topic_label,text,__source_file,source_url,raw_text,dedup_key,collected_at
hosp_1146_2457,inquiry,HOSPITAL,강남병원,2026-01-07,,neutral,other,부작용이 있을까요?,,,부작용이 있을까요?,013a025659fe7bbd,2026-01-07
hosp_1147_2064,inquiry,HOSPITAL,서울병원,2026-01-07,,neutral,location,주차는 가능한가요?,,,주차는 가능한가요?,214acc00202cd0ae,2026-01-07
phar_1148_4757,inquiry,PHARMACY,부산약국,2026-01-07,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,4fd149681824bc22,2026-01-07
chec_1149_3582,inquiry,CHECKUP_CENTER,부산검진센터,2026-01-07,,neutral,price,비용이 얼마나 드나요?,,,비용이 얼마나 드나요?,c34f9ddf199cd70c,2026-01-07
hosp_1150_3141,inquiry,HOSPITAL,강남병원,2026-01-07,,neutral,other,배송도 되나요?,,,배송도 되나요?,82b0dfdd447aa85c,2026-01-07
hosp_1151_5585,inquiry,HOSPITAL,부산병원,2026-01-07,,neutral,reservation,예약 변경은 어떻게 하나요?,,,예약 변경은 어떻게 하나요?,68e204b47dcb8d68,2026-01-07
hosp_1152_2948,inquiry,HOSPITAL,부산병원,2026-01-07,,neutral,wait,영업 시간이 어떻게 되나요?,,,영업 시간이 어떻게 되나요?,5eb8271844cd9389,2026-01-07
phar_1153_1941,inquiry,PHARMACY,부산약국,2026-01-07,,neutral,reservation,주말에도 예약 가능한가요?,,,주말에도 예약 가능한가요?,f7eca48cb279c6ee,2026-01-07
chec_1154_8820,inquiry,CHECKUP_CENTER,부산검진센터,2026-01-07,,neutral,location,주차는 가능한가요?,,,주차는 가능한가요?,860bec23f4fdb68b,2026-01-07
hosp_1155_4343,inquiry,HOSPITAL,대전병원,2026-01-07,,neutral,prep,검진 결과는 언제 나오나요?,,,검진 결과는 언제 나오나요?,1381165fdcc35d55,2026-01-07
hosp_1156_3580,inquiry,HOSPITAL,서울병원,2026-01-07,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,fc63a3df7823b054,2026-01-07
chec_1157_6071,inquiry,CHECKUP_CENTER,부산검진센터,2026-01-07,,neutral,wait,진료 시간이 어떻게 되나요?,,,진료 시간이 어떻게 되나요?,4f4e2d413441ced2,2026-01-07
chec_1158_2197,inquiry,CHECKUP_CENTER,강남검진센터,2026-01-07,,neutral,reservation,전화 예약만 가능한가요?,,,전화 예약만 가능한가요?,7d788e2ece06bfe8,2026-01-07
phar_1159_7008,inquiry,PHARMACY,강남약국,2026-01-07,,neutral,other,보험 적용이 되나요?,,,보험 적용이 되나요?,738c49e315a85f09,2026-01-07
phar_1160_6608,inquiry,PHARMACY,대전약국,2026-01-07,,neutral,other,휴무일은 언제인가요?,,,휴무일은 언제인가요?,8fbf1b6067e93d95,2026-01-07
phar_1161_1154,inquiry,PHARMACY,서울약국,2026-01-07,,neutral,other,예악 취소는 어떻게 하나요?,,,예악 취소는 어떻게 하나요?,4b6fb15b3aca3cfe,2026-01-07
chec_1162_6349,inquiry,CHECKUP_CENTER,강남검진센터,2026-01-07,,neutral,other,휴무일은 언제인가요?,,,휴무일은 언제인가요?,c13d307f7f1128df,2026-01-07
chec_1163_9340,inquiry,CHECKUP_CENTER,광주검진센터,2026-01-07,,neutral,other,휴무일은 언제인가요?,,,휴무일은 언제인가요?,7f438b0b3c6ef23a,2026-01-07
phar_1164_6586,inquiry,PHARMACY,대전약국,2026-01-07,,neutral,reservation,전화 예약만 될까요?,,,전화 예약만 될까요?,c92b4be79f4c0580,2026-01-07
hosp_1165_2556,inquiry,HOSPITAL,광주병원,2026-01-07,,neutral,other,부작용이 있을까요?,,,부작용이 있을까요?,974ac9ccc0892fd7,2026-01-07
hosp_1166_4227,inquiry,HOSPITAL,강남병원,2026-01-07,,neutral,wait,진료 시간이 어떻게 되나요?,,,진료 시간이 어떻게 되나요?,512afe977ca6a55b,2026-01-07
chec_1167_9368,inquiry,CHECKUP_CENTER,부산검진센터,2026-01-07,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,674f1baf05ce8317,2026-01-07
phar_1168_8591,inquiry,PHARMACY,대전약국,2026-01-07,,neutral,price,비용이 얼마나 드나요?,,,비용이 얼마나 드나요?,f24fc856dd5731e0,2026-01-07
phar_1169_6842,inquiry,PHARMACY,강남약국,2026-01-07,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,6f91611680d943a1,2026-01-07
phar_1170_4755,inquiry,PHARMACY,광주약국,2026-01-07,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,e5e28f300d45bb17,2026-01-07
hosp_1171_1337,inquiry,HOSPITAL,대전병원,2026-01-07,,neutral,prep,검진 결과는 언제 나오나요?,,,검진 결과는 언제 나오나요?,1381165fdcc35d55,2026-01-07
hosp_1172_2496,inquiry,HOSPITAL,광주병원,2026-01-07,,neutral,reservation,주말에도 예약 가능해요?,,,주말에도 예약 가능해요?,0978c5cb0c4745f6,2026-01-07
phar_1173_5579,inquiry,PHARMACY,부산약국,2026-01-07,,neutral,other,부작용이 있을까요?,,,부작용이 있을까요?,c145e63b9eff0342,2026-01-07
hosp_1174_3796,inquiry,HOSPITAL,강남병원,2026-01-07,,neutral,wait,영업 시간이 어떻게 되나요?,,,영업 시간이 어떻게 되나요?,73f8693d3a1320a7,2026-01-07
hosp_1175_3448,inquiry,HOSPITAL,대전병원,2026-01-07,,neutral,reservation,당일 예약이 가능한지 알고 싶습니다,,,당일 예약이 가능한지 알고 싶습니다,85872795c64f181e,2026-01-07
hosp_1176_7046,inquiry,HOSPITAL,부산병원,2026-01-07,,neutral,location,주차는 가능한가요?,,,주차는 가능한가요?,8c569cb46d7f3756,2026-01-07
hosp_1177_3767,inquiry,HOSPITAL,부산병원,2026-01-07,,neutral,price,비용이 얼마나 드나요?,,,비용이 얼마나 드나요?,9b8e65f46a5c6575,2026-01-07
hosp_1178_6030,inquiry,HOSPITAL,광주병원,2026-01-07,,neutral,explain,약 복용 방법을 알려주세요,,,약 복용 방법을 알려주세요,805e59abcd449d9b,2026-01-07
hosp_1179_4637,inquiry,HOSPITAL,부산병원,2026-01-07,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,84a7611b1ac59c52,2026-01-07
hosp_1180_5873,inquiry,HOSPITAL,광주병원,2026-01-07,,neutral,explain,약 복용 방법을 알려주세요?,,,약 복용 방법을 알려주세요?,94cecf76ad99f861,2026-01-07
hosp_1181_6578,inquiry,HOSPITAL,서울병원,2026-01-07,,neutral,other,처방전 없이도 구매 가능한가요?,,,처방전 없이도 구매 가능한가요?,9e4561b08fcd8b5d,2026-01-07
phar_1182_3221,inquiry,PHARMACY,서울약국,2026-01-07,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,2038a102f4fb463e,2026-01-07
hosp_1183_2559,inquiry,HOSPITAL,광주병원,2026-01-07,,neutral,reservation,예약 취소는 어케 하나요?,,,예약 취소는 어케 하나요?,79128bd8d01cea1f,2026-01-07
phar_1184_8533,inquiry,PHARMACY,부산약국,2026-01-07,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,9c6432fb0c635081,2026-01-07
phar_1185_9348,inquiry,PHARMACY,광주약국,2026-01-07,,neutral,reservation,예약 변경은 어케 하나요?,,,예약 변경은 어케 하나요?,dd931cfdd323c213,2026-01-07
hosp_1186_5448,inquiry,HOSPITAL,강남병원,2026-01-07,,neutral,other,부작용이 있을까요?,,,부작용이 있을까요?,013a025659fe7bbd,2026-01-07
chec_1187_3911,inquiry,CHECKUP_CENTER,강남검진센터,2026-01-07,,neutral,location,주차는 가능한가요?,,,주차는 가능한가요?,1d06ab4c119f0ab8,2026-01-07
chec_1188_2961,inquiry,CHECKUP_CENTER,서울검진센터,2026-01-07,,neutral,reservation,온라인 예약이 되나요?,,,온라인 예약이 되나요?,bb4f8963ccfbcbb2,2026-01-07
phar_1189_7121,inquiry,PHARMACY,대전약국,2026-01-07,,neutral,other,휴무일은 언제인가요?,,,휴무일은 언제인가요?,8fbf1b6067e93d95,2026-01-07
chec_1190_5208,inquiry,CHECKUP_CENTER,광주검진센터,2026-01-07,,neutral,reservation,주말에도 예약 가능한가요?,,,주말에도 예약 가능한가요?,6a3f897af8e5f455,2026-01-07
hosp_1191_7062,inquiry,HOSPITAL,서울병원,2026-01-07,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,b1746e7dd70bcd0a,2026-01-07
hosp_1192_7184,inquiry,HOSPITAL,강남병원,2026-01-07,,neutral,price,비용이 얼마나 드나요?,,,비용이 얼마나 드나요?,78e97f5a80099c48,2026-01-07
hosp_1193_4125,inquiry,HOSPITAL,서울병원,2026-01-07,,neutral,price,비용이 얼마나 드나요?,,,비용이 얼마나 드나요?,e293b38b5debff3c,2026-01-07
phar_1194_3024,inquiry,PHARMACY,광주약국,2026-01-07,,neutral,wait,진료 시간이 어케 되나요?,,,진료 시간이 어케 되나요?,810e3ec28b17a4a4,2026-01-07
hosp_1195_7744,inquiry,HOSPITAL,서울병원,2026-01-07,,neutral,price,비용이 얼마나 드나요?,,,비용이 얼마나 드나요?,e293b38b5debff3c,2026-01-07
chec_1196_2357,inquiry,CHECKUP_CENTER,대전검진센터,2026-01-07,,neutral,other,보험 적용이 되나요?,,,보험 적용이 되나요?,5b7cd1ba8855e2d0,2026-01-07
phar_1197_2154,review,PHARMACY,강남약국,2026-01-07,,positive,other,설명을 자세히 해주셔서 좋았습니다,,,설명을 자세히 해주셔서 좋았습니다,b41164450d27b905,2026-01-07
phar_1198_3956,review,PHARMACY,서울약국,2026-01-07,,neutral,explain,복용 방법을 자세히 알려주셨어요,,,복용 방법을 자세히 알려주셨어요,86f826d847a89cd2,2026-01-07
phar_1199_1037,review,PHARMACY,대전약국,2026-01-07,,positive,explain,약 효과가 좋았습니다?,,,약 효과가 좋았습니다?,95ddc2646544531a,2026-01-07
hosp_1200_2933,review,HOSPITAL,서울병원,2026-01-07,,neutral,reservation,예약 없이 갔는데도 대기 시간이 짧았어요,,,예약 없이 갔는데도 대기 시간이 짧았어요,2efca56f62c335f1,2026-01-07
hosp_1201_9982,review,HOSPITAL,광주병원,2026-01-07,,neutral,price,가격이 합리적이에요,,,가격이 합리적이에요,af58fa1cc3335454,2026-01-07
phar_1202_4379,review,PHARMACY,서울약국,2026-01-07,,positive,staff,친절하고 빠른 진료 감사합니다,,,친절하고 빠른 진료 감사합니다,6eb11bf4ea403562,2026-01-07
chec_1203_8776,review,CHECKUP_CENTER,광주검진센터,2026-01-07,,neutral,explain,복용 방법을 자세히 알려주셨어요,,,복용 방법을 자세히 알려주셨어요,70e67de1dd767492,2026-01-07
phar_1204_5831,review,PHARMACY,강남약국,2026-01-07,,neutral,other,다음에도 이용할게요 !!,,,다음에도 이용할게요 !!,33cce9d063884232,2026-01-07
chec_1205_2591,review,CHECKUP_CENTER,서울검진센터,2026-01-07,,neutral,reservation,예약 없이 갔는데도 대기 시간이 짧았어요,,,예약 없이 갔는데도 대기 시간이 짧았어요,8a482ddedda2a8a6,2026-01-07
phar_1206_1249,review,PHARMACY,대전약국,2026-01-07,,neutral,other,재방문 의사 있습니다,,,재방문 의사 있습니다,1b073a5a12aa1a0d,2026-01-07
chec_1207_7919,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,positive,other,전문적인 상담 감사합니다,,,전문적인 상담 감사합니다,c482d3631a247121,2026-01-07
chec_1208_7671,review,CHECKUP_CENTER,대전검진센터,2026-01-07,,positive,explain,약 효과가 좋았습니다?,,,약 효과가 좋았습니다?,17aac2125f15d145,2026-01-07
phar_1209_5194,review,PHARMACY,광주약국,2026-01-07,,positive,staff,직원분들이 친절하셨습니다,,,직원분들이 친절하셨습니다,a265104140f3d917,2026-01-07
hosp_1210_5182,review,HOSPITAL,대전병원,2026-01-07,,positive,staff,친절하고 빠른 진료 감사합니다,,,친절하고 빠른 진료 감사합니다,cbbee0936827e5fb,2026-01-07
hosp_1211_9551,review,HOSPITAL,서울병원,2026-01-07,,neutral,other,추천할 만한 곳이에요.,,,추천할 만한 곳이에요.,7abe72ff4a0eab43,2026-01-07
chec_1212_9475,review,CHECKUP_CENTER,대전검진센터,2026-01-07,,neutral,other,추천할 만한 곳이에요,,,추천할 만한 곳이에요,04269b98b4b7085d,2026-01-07
hosp_1213_4465,review,HOSPITAL,대전병원,2026-01-07,,neutral,reservation,예약 없이 갔는데도 대기 시간이 짧았어요,,,예약 없이 갔는데도 대기 시간이 짧았어요,4787485ce04bccd5,2026-01-07
chec_1214_1065,review,CHECKUP_CENTER,광주검진센터,2026-01-07,,positive,explain,약 효과가 좋았습니다,,,약 효과가 좋았습니다,ccc06af047cb56a4,2026-01-07
phar_1215_4058,review,PHARMACY,부산약국,2026-01-07,,positive,staff,친절하고 빠른 진료 감사합니다,,,친절하고 빠른 진료 감사합니다,6d4356ef8849e89b,2026-01-07
chec_1216_3089,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,positive,other,처음 방문인데 만족스럽습니다?,,,처음 방문인데 만족스럽습니다?,07a84dbbf7dcaea0,2026-01-07
phar_1217_7950,review,PHARMACY,강남약국,2026-01-07,,neutral,other,결과 설명이 명확했어요,,,결과 설명이 명확했어요,ac6ceeff2283aa49,2026-01-07
phar_1218_7591,review,PHARMACY,부산약국,2026-01-07,,positive,other,설명을 자세히 해주셔서 좋았습니다,,,설명을 자세히 해주셔서 좋았습니다,f84b015a89d8e0f3,2026-01-07
chec_1219_9948,review,CHECKUP_CENTER,대전검진센터,2026-01-07,,neutral,prep,검진이 꼼꼼하게 진행되었습니다. !!,,,검진이 꼼꼼하게 진행되었습니다. !!,be2842840fc80d01,2026-01-07
hosp_1220_6771,review,HOSPITAL,대전병원,2026-01-07,,neutral,other,추천할 만한 곳이에요,,,추천할 만한 곳이에요,173fdfc2836f4c8f,2026-01-07
hosp_1221_9553,review,HOSPITAL,강남병원,2026-01-07,,positive,reservation,예약 시스템이 편리해요,,,예약 시스템이 편리해요,a7092fb3745a29de,2026-01-07
chec_1222_2262,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,positive,reservation,예약 시스템이 편리해요? !!,,,예약 시스템이 편리해요? !!,47592cf5e77761b5,2026-01-07
hosp_1223_9626,review,HOSPITAL,대전병원,2026-01-07,,neutral,prep,검진이 꼼꼼하게 진행되었습니다?,,,검진이 꼼꼼하게 진행되었습니다?,1d9cf8965dbf4a92,2026-01-07
phar_1224_6987,review,PHARMACY,부산약국,2026-01-07,,neutral,explain,복용 방법을 자세히 알려주셨어요,,,복용 방법을 자세히 알려주셨어요,25643654e58223e7,2026-01-07
chec_1225_1505,review,CHECKUP_CENTER,광주검진센터,2026-01-07,,positive,staff,직원분들이 친절하셨습니다?,,,직원분들이 친절하셨습니다?,f199fe144d7748cc,2026-01-07
hosp_1226_7866,review,HOSPITAL,광주병원,2026-01-07,,neutral,prep,검진이 꼼꼼하게 진행되었습니다,,,검진이 꼼꼼하게 진행되었습니다,b56dec8c92bbf3b1,2026-01-07
phar_1227_6271,review,PHARMACY,강남약국,2026-01-07,,neutral,explain,복용 방법을 자세히 알려주셨어요,,,복용 방법을 자세히 알려주셨어요,2a183f49c55f7079,2026-01-07
phar_1228_8938,review,PHARMACY,광주약국,2026-01-07,,neutral,explain,복용 방법을 자세히 알려주셨어요,,,복용 방법을 자세히 알려주셨어요,4882a64153dcbe1a,2026-01-07
phar_1229_9661,review,PHARMACY,강남약국,2026-01-07,,neutral,other,재방문 의사 있습니다,,,재방문 의사 있습니다,302279918df8fd12,2026-01-07
hosp_1230_9014,review,HOSPITAL,대전병원,2026-01-07,,neutral,other,재방문 의사 있습니다?,,,재방문 의사 있습니다?,bd190fc141115249,2026-01-07
chec_1231_6249,review,CHECKUP_CENTER,부산검진센터,2026-01-07,,neutral,prep,검진이 꼼꼼하게 진행되었습니다 ...,,,검진이 꼼꼼하게 진행되었습니다 ...,68f14841be2fed34,2026-01-07
hosp_1232_7682,review,HOSPITAL,부산병원,2026-01-07,,neutral,other,결과 설명이 명확했어요 ㅜㅜ,,,결과 설명이 명확했어요 ㅜㅜ,e8f6a8011dfe9878,2026-01-07
chec_1233_5191,review,CHECKUP_CENTER,대전검진센터,2026-01-07,,positive,other,배송이 빨라서 좋았어요,,,배송이 빨라서 좋았어요,ba5f94fddeccca59,2026-01-07
hosp_1234_2521,review,HOSPITAL,광주병원,2026-01-07,,neutral,other,결과 설명이 명확했어요?,,,결과 설명이 명확했어요?,26b140f6088b5f91,2026-01-07
chec_1235_2116,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,neutral,other,재방문 의사 있습니다,,,재방문 의사 있습니다,2997357bc6baa809,2026-01-07
chec_1236_6233,review,CHECKUP_CENTER,광주검진센터,2026-01-07,,positive,staff,친절하고 빠른 진료 감사합니다 ㅠㅠ,,,친절하고 빠른 진료 감사합니다 ㅠㅠ,e4300adf90065651,2026-01-07
chec_1237_6812,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,neutral,other,추천할 만한 곳이에요 ㅠㅠ,,,추천할 만한 곳이에요 ㅠㅠ,6e82d8a46f6de929,2026-01-07
hosp_1238_9365,review,HOSPITAL,대전병원,2026-01-07,,positive,other,처음 방문인데 만족스럽습니다.,,,처음 방문인데 만족스럽습니다.,05b981016c6cac22,2026-01-07
hosp_1239_3890,review,HOSPITAL,서울병원,2026-01-07,,neutral,other,재방문 의사 있습니다,,,재방문 의사 있습니다,1ae116be16259fac,2026-01-07
chec_1240_1698,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,negative,other,아쉬운 점이 있었지만 전반적으로 괜찮았습니다,,,아쉬운 점이 있었지만 전반적으로 괜찮았습니다,4754fe58c321e987,2026-01-07
phar_1241_5298,review,PHARMACY,서울약국,2026-01-07,,neutral,price,가격이 합리적이에요,,,가격이 합리적이에요,9edb725a06e3a379,2026-01-07
hosp_1242_8020,review,HOSPITAL,부산병원,2026-01-07,,positive,other,처음 방문인데 만족스럽습니다.,,,처음 방문인데 만족스럽습니다.,3c8a1bc415fd4ca7,2026-01-07
phar_1243_2794,review,PHARMACY,부산약국,2026-01-07,,positive,reservation,예약 시스템이 편리해요,,,예약 시스템이 편리해요,bde8ac0a15eecba7,2026-01-07
phar_1244_8331,review,PHARMACY,부산약국,2026-01-07,,positive,other,전문적인 상담 감사합니다 !!,,,전문적인 상담 감사합니다 !!,24bd0c521705f9ee,2026-01-07
hosp_1245_1802,review,HOSPITAL,부산병원,2026-01-07,,neutral,other,다음에도 이용할게요.,,,다음에도 이용할게요.,6adf2eb1f621d2f8,2026-01-07
hosp_1246_9200,review,HOSPITAL,부산병원,2026-01-07,,neutral,reservation,예약 없이 갔는데도 대기 시간이 짧았어요,,,예약 없이 갔는데도 대기 시간이 짧았어요,dcb099a3c0863200,2026-01-07
phar_1247_4290,review,PHARMACY,서울약국,2026-01-07,,neutral,other,추천할 만한 곳이에요 ...,,,추천할 만한 곳이에요 ...,0c54c08590166e72,2026-01-07
chec_1248_7284,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,positive,reservation,예약 시스템이 편리해요. ㅜㅜ,,,예약 시스템이 편리해요. ㅜㅜ,7aff89a343a00e7f,2026-01-07
chec_1249_8535,review,CHECKUP_CENTER,서울검진센터,2026-01-07,,positive,explain,약 효과가 좋았습니다,,,약 효과가 좋았습니다,9acea669713c4701,2026-01-07
chec_1250_5892,review,CHECKUP_CENTER,서울검진센터,2026-01-07,,positive,other,시설이 깨끗하고 좋네요,,,시설이 깨끗하고 좋네요,dd6dfa1e204679b0,2026-01-07
phar_1251_3199,review,PHARMACY,부산약국,2026-01-07,,positive,other,처음 방문인데 만족스럽습니다.,,,처음 방문인데 만족스럽습니다.,6be75f3c88c628f0,2026-01-07
phar_1252_2995,review,PHARMACY,대전약국,2026-01-07,,positive,other,설명을 자세히 해주셔서 좋았습니다,,,설명을 자세히 해주셔서 좋았습니다,71af8729352dca8b,2026-01-07
chec_1253_4293,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,neutral,other,재방문 의사 있습니다,,,재방문 의사 있습니다,2997357bc6baa809,2026-01-07
hosp_1254_6901,review,HOSPITAL,광주병원,2026-01-07,,positive,other,전문적인 상담 감사합니다,,,전문적인 상담 감사합니다,2b9eedcee24c0868,2026-01-07
phar_1255_4427,review,PHARMACY,서울약국,2026-01-07,,neutral,other,결과 설명이 명확했어요,,,결과 설명이 명확했어요,5271476631e3e0e8,2026-01-07
hosp_1256_3300,review,HOSPITAL,광주병원,2026-01-07,,positive,wait,대기 시간이 좀 길었지만 만족스러웠어요,,,대기 시간이 좀 길었지만 만족스러웠어요,2a781f38b66316a2,2026-01-07
phar_1257_6069,review,PHARMACY,부산약국,2026-01-07,,positive,wait,대기 시간이 좀 길었지만 만족스러웠어요? ㅠㅠ,,,대기 시간이 좀 길었지만 만족스러웠어요? ㅠㅠ,537722d5507fd48b,2026-01-07
phar_1258_2600,review,PHARMACY,서울약국,2026-01-07,,neutral,other,다음에도 이용할게요?,,,다음에도 이용할게요?,ac932bc8cc1c0806,2026-01-07
chec_1259_5825,review,CHECKUP_CENTER,대전검진센터,2026-01-07,,neutral,explain,복용 방법을 자세히 알려주셨어요,,,복용 방법을 자세히 알려주셨어요,2b1fb841136a4e41,2026-01-07
chec_1260_1835,review,CHECKUP_CENTER,서울검진센터,2026-01-07,,positive,other,설명을 자세히 해주셔서 좋았습니다,,,설명을 자세히 해주셔서 좋았습니다,36781109dc10316e,2026-01-07
hosp_1261_6928,review,HOSPITAL,대전병원,2026-01-07,,neutral,price,가격이 합리적이에요,,,가격이 합리적이에요,12b0d2b2b567b54f,2026-01-07
phar_1262_8443,review,PHARMACY,강남약국,2026-01-07,,positive,staff,직원분들이 친절하셨습니다,,,직원분들이 친절하셨습니다,2e619b3a4c48e618,2026-01-07
phar_1263_2795,review,PHARMACY,부산약국,2026-01-07,,positive,explain,약 효과가 좋았습니다?,,,약 효과가 좋았습니다?,f544c1e213046914,2026-01-07
hosp_1264_8386,review,HOSPITAL,부산병원,2026-01-07,,negative,other,아쉬운 점이 있었지만 전반적으로 괜찮았습니다,,,아쉬운 점이 있었지만 전반적으로 괜찮았습니다,eb55275456bba520,2026-01-07
phar_1265_8311,review,PHARMACY,강남약국,2026-01-07,,positive,other,시설이 깨끗하고 좋네요,,,시설이 깨끗하고 좋네요,660f8f46a3385ab2,2026-01-07
hosp_1266_9532,review,HOSPITAL,광주병원,2026-01-07,,positive,other,전문적인 상담 감사합니다,,,전문적인 상담 감사합니다,2b9eedcee24c0868,2026-01-07
hosp_1267_4786,review,HOSPITAL,서울병원,2026-01-07,,neutral,prep,검진이 꼼꼼하게 진행되었습니다,,,검진이 꼼꼼하게 진행되었습니다,22f7965e40d6d284,2026-01-07
hosp_1268_3751,review,HOSPITAL,강남병원,2026-01-07,,neutral,price,가격이 합리적이에요,,,가격이 합리적이에요,4d29eeec6a2de190,2026-01-07
hosp_1269_7349,review,HOSPITAL,광주병원,2026-01-07,,positive,other,시설이 깨끗하고 좋네요 ...,,,시설이 깨끗하고 좋네요 ...,cbfa0614a79a4a07,2026-01-07
chec_1270_1306,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,neutral,prep,검진이 꼼꼼하게 진행되었습니다,,,검진이 꼼꼼하게 진행되었습니다,c47f786fc0dbd364,2026-01-07
hosp_1271_7513,review,HOSPITAL,대전병원,2026-01-07,,positive,staff,친절하고 빠른 진료 감사합니다,,,친절하고 빠른 진료 감사합니다,cbbee0936827e5fb,2026-01-07
hosp_1272_2979,review,HOSPITAL,서울병원,2026-01-07,,neutral,other,다음에도 이용할게요,,,다음에도 이용할게요,9d9fb741b41bef27,2026-01-07
chec_1273_5371,review,CHECKUP_CENTER,대전검진센터,2026-01-07,,neutral,explain,복용 방법을 자세히 알려주셨어요,,,복용 방법을 자세히 알려주셨어요,2b1fb841136a4e41,2026-01-07
chec_1274_2822,review,CHECKUP_CENTER,대전검진센터,2026-01-07,,positive,other,설명을 자세히 해주셔서 좋았습니다?,,,설명을 자세히 해주셔서 좋았습니다?,2ce01cbc1ef415dd,2026-01-07
hosp_1275_1225,review,HOSPITAL,광주병원,2026-01-07,,neutral,price,가격이 합리적이에요.,,,가격이 합리적이에요.,d09a6a2e73002067,2026-01-07
chec_1276_5547,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,neutral,other,다음에도 이용할게요,,,다음에도 이용할게요,f2bc4e92e7456570,2026-01-07
chec_1277_2489,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,positive,other,배송이 빨라서 좋았어요,,,배송이 빨라서 좋았어요,fedb2dd4b4d3adaf,2026-01-07
phar_1278_3247,review,PHARMACY,서울약국,2026-01-07,,positive,other,처음 방문인데 만족스럽습니다? ㅜㅜ,,,처음 방문인데 만족스럽습니다? ㅜㅜ,4323c044545b3181,2026-01-07
phar_1279_6042,review,PHARMACY,부산약국,2026-01-07,,neutral,other,추천할 만한 곳이에요. !!,,,추천할 만한 곳이에요. !!,d7eec2c651f79827,2026-01-07
hosp_1280_1692,review,HOSPITAL,대전병원,2026-01-07,,negative,other,아쉬운 점이 있었지만 전반적으로 괜찮았습니다? !!,,,아쉬운 점이 있었지만 전반적으로 괜찮았습니다? !!,d78a49a2f672d632,2026-01-07
hosp_1281_3874,review,HOSPITAL,대전병원,2026-01-07,,positive,explain,약 효과가 좋았습니다,,,약 효과가 좋았습니다,50c7a5d1f7e5a616,2026-01-07
hosp_1282_5435,review,HOSPITAL,강남병원,2026-01-07,,positive,other,배송이 빨라서 좋았어요.,,,배송이 빨라서 좋았어요.,785902695abd128d,2026-01-07
hosp_1283_6451,review,HOSPITAL,강남병원,2026-01-07,,positive,staff,직원분들이 친절하셨습니다,,,직원분들이 친절하셨습니다,6055d590d94bc6c6,2026-01-07
chec_1284_1272,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,positive,staff,직원분들이 친절하셨습니다,,,직원분들이 친절하셨습니다,00dad4e98be4a558,2026-01-07
phar_1285_2445,review,PHARMACY,대전약국,2026-01-07,,neutral,other,결과 설명이 명확했어요,,,결과 설명이 명확했어요,079759e6aa8cd148,2026-01-07
hosp_1286_3747,review,HOSPITAL,대전병원,2026-01-07,,neutral,other,재방문 의사 있습니다 !!,,,재방문 의사 있습니다 !!,8cabc0bf15f640b2,2026-01-07
chec_1287_8085,review,CHECKUP_CENTER,대전검진센터,2026-01-07,,positive,other,전문적인 상담 감사합니다.,,,전문적인 상담 감사합니다.,c76abfe51fdaea7d,2026-01-07
hosp_1288_3540,review,HOSPITAL,부산병원,2026-01-07,,positive,other,배송이 빨라서 좋았어요,,,배송이 빨라서 좋았어요,9a45559514ccd512,2026-01-07
chec_1289_4984,review,CHECKUP_CENTER,부산검진센터,2026-01-07,,positive,staff,친절하고 빠른 진료 감사합니다,,,친절하고 빠른 진료 감사합니다,a0b79be4ef1bf5bb,2026-01-07
hosp_1290_4830,review,HOSPITAL,서울병원,2026-01-07,,positive,other,배송이 빨라서 좋았어요,,,배송이 빨라서 좋았어요,1c0ffaf1ce019460,2026-01-07
hosp_1291_4161,review,HOSPITAL,강남병원,2026-01-07,,neutral,prep,검진이 꼼꼼하게 진행되었습니다,,,검진이 꼼꼼하게 진행되었습니다,1046d21216c7ff90,2026-01-07
chec_1292_1462,review,CHECKUP_CENTER,강남검진센터,2026-01-07,,neutral,prep,검진이 꼼꼼하게 진행되었습니다,,,검진이 꼼꼼하게 진행되었습니다,c47f786fc0dbd364,2026-01-07
