text_id,source_type,provider_type,provider_name,created_at,rating,sentiment_label,topic_label,text,__source_file,source_url
T0116,review,CHECKUP_CENTER,B검진센터(여의도점),2025-12-28,2.0,negative,wait,검진 대기 시간이 길었어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,
T0117,inquiry,HOSPITAL,D정형외과(신촌점),2025-12-28,,neutral,reservation,허리 통증 상담 예약 가능할까요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,
T0118,inquiry,PHARMACY,C약국(신촌점),2025-12-28,,neutral,pickup,오늘 19시 이후 수령 예약 가능한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,
T0119,inquiry,CHECKUP_CENTER,C검진센터(잠실점),2025-12-28,,neutral,prep,검진 전에 약 복용은 어떻게 하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,
T0120,review,HOSPITAL,B이비인후과(강남역점),2025-12-30,4.0,positive,staff,설명이 친절해서 좋았습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,
AIHUB_00001_475bf980,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,진료비는 어떻게 결제하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00002_e7fb152f,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,내과 진료 예약하고 싶은데 오늘 가능한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00003_6a297328,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,진료 과목은 어떤 게 있나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00004_930c9d64,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,병원 위치가 어디인가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00006_72de7852,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,건강보험 적용되나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00008_7585912c,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,복통이 심한데 바로 진료 가능한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00009_e5713ac0,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,예약 없이 당일 접수 가능한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00010_66850c3c,dataset,PHARMACY,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,두통약 처방받고 싶어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00011_13e1b633,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,혈액 검사 결과는 언제 나오나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00012_5671b98b,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,진료 예약을 변경하고 싶어요. 어떻게 하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00015_a1b6fb5e,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,주차 가능한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00017_d93c2bdd,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,감기 증상인데 어느 과에 가야 하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00018_f1ee208b,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,진료 기록 발급 받으려면 어떻게 하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00025_0b2a0d65,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,입원 상담은 어디서 하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00029_501615cf,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,진료 시간이 어떻게 되시나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00031_216deae7,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,진료 대기 시간이 얼마나 걸리나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00038_92b4a760,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,초음파 검사는 어떻게 예약하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00040_3ddeefe2,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,MRI 검사 예약하고 싶어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00051_751ee28e,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,예약 취소는 언제까지 가능한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00071_ce864df8,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,항생제 복용 중인데 술 마셔도 되나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00072_d2f4e252,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,일요일에도 영업하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00073_4e1dc8b8,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,약 가격이 얼마인가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00074_6dfd8b97,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,약 반납은 어떻게 하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00077_41c9ffa1,dataset,PHARMACY,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,처방약 조제 시간이 얼마나 걸리나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00078_c6d9e288,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,진통제 부작용이 있나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00080_4aa1e893,dataset,PHARMACY,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,조제 완료되면 알림 받을 수 있나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00081_310c4bda,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,소화제는 어떤 게 좋나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00083_867c2c68,dataset,PHARMACY,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,약국 운영 시간이 어떻게 되나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00085_a2b63609,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,감기약 추천해주세요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00086_74327b0f,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,약 복용 방법 상담 가능한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00094_041e8205,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,약 배달 서비스가 있나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00095_dd44f4fc,dataset,PHARMACY,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,처방전 유효기간이 어떻게 되나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00096_9e978507,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,건강보험 적용 약인가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00098_3c10ee6e,dataset,PHARMACY,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,처방전 없이도 약 구매 가능한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00116_ac388a2f,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,유방암 검진은 포함되나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00117_387a770c,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,검진 전 복용 중인 약은 어떻게 하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00118_4563f024,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,검진 소요 시간이 얼마나 걸리나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00119_dcb374ad,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,국가건강검진 대상자인지 확인하고 싶어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00121_bf806f85,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,검진 예약 취소 수수료가 있나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00122_8ed158d7,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,검진 결과 상담은 어떻게 받나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00125_5158f4d2,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,재검사가 필요하다고 나왔는데 어떻게 하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00126_09096249,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,자궁경부암 검진도 같이 받을 수 있나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00129_b4ec85f9,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,대장내시경은 어떻게 준비하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00132_efcc8d57,dataset,HOSPITAL,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,신분증 꼭 가져가야 하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00133_b313923d,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,검진 당일 준비물이 있나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00134_c35a98df,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,검진 전날 물은 마셔도 되나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00135_ca2e57e7,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,검진 전 금식이 필요한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00136_ea4350ee,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,검진 당일 커피 마셔도 되나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00138_78974b0c,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,검진 결과는 언제 나오나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00140_3902cc65,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,검진센터 위치가 어디인가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
AIHUB_00149_65550817,dataset,CHECKUP_CENTER,AI Hub,2026-01-05T12:38:50.278376+00:00,,,,건강검진 예약하고 싶어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://aihub.or.kr/dataset/medical_conversation
FAQ_HOSP_0001,faq,HOSPITAL,서울대학교병원,2026-01-05T12:49:22.010485+00:00,,,,"예약 변경은 진료 시작 1시간 전까지 가능하며, 홈페이지에서 직접 변경하실 수 있습니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0002,faq,HOSPITAL,서울아산병원,2026-01-05T12:49:22.010485+00:00,,,,진료비 세부 내역은 홈페이지에서 조회 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0003,faq,HOSPITAL,삼성서울병원,2026-01-05T12:49:22.010485+00:00,,,,재진 환자는 이전 진료 기록을 바탕으로 빠른 접수가 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0004,faq,HOSPITAL,경희대학교병원,2026-01-05T12:49:22.010485+00:00,,,,"비급여 항목은 수납 전 안내드리며, 사전 문의도 가능합니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0005,faq,HOSPITAL,삼성서울병원,2026-01-05T12:49:22.010485+00:00,,,,"카드 결제, 현금, 계좌이체 모두 가능하며, 영수증은 자동 발급됩니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0006,faq,HOSPITAL,경희대학교병원,2026-01-05T12:49:22.010485+00:00,,,,"편의점과 카페는 본관 1층에 있으며, 오전 7시부터 오후 8시까지 이용 가능합니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0008,faq,HOSPITAL,경희대학교병원,2026-01-05T12:49:22.010485+00:00,,,,혈액 검사 결과는 당일 오후 또는 익일 오전 확인 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0009,faq,HOSPITAL,가톨릭대서울성모병원,2026-01-05T12:49:22.010485+00:00,,,,"진료 예약은 전화, 홈페이지, 모바일 앱을 통해 가능합니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0011,faq,HOSPITAL,가톨릭대서울성모병원,2026-01-05T12:49:22.010485+00:00,,,,진료 시 신분증과 건강보험증을 지참해 주시기 바랍니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0012,faq,HOSPITAL,서울대학교병원,2026-01-05T12:49:22.010485+00:00,,,,휠체어 및 유모차 대여는 안내 데스크에서 신분증 맡기시면 무료로 이용하실 수 있습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0013,faq,HOSPITAL,연세세브란스병원,2026-01-05T12:49:22.010485+00:00,,,,"초음파 검사는 당일 예약 가능하며, 검사 전 4시간 금식이 필요합니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0014,faq,HOSPITAL,연세세브란스병원,2026-01-05T12:49:22.010485+00:00,,,,"병원 내 약국은 1층에 위치하며, 평일 오전 9시부터 오후 6시까지 운영됩니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0020,faq,HOSPITAL,가톨릭대서울성모병원,2026-01-05T12:49:22.010485+00:00,,,,예약 취소는 진료 당일 오전 9시 이전까지 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0021,faq,HOSPITAL,삼성서울병원,2026-01-05T12:49:22.010485+00:00,,,,"MRI 검사는 예약제로 운영되며, 평균 대기 기간은 3~5일입니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0024,faq,HOSPITAL,경희대학교병원,2026-01-05T12:49:22.010485+00:00,,,,"X-ray 검사는 예약 없이 접수 가능하며, 촬영 후 10~20분 내 결과 확인이 가능합니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0030,faq,HOSPITAL,서울대학교병원,2026-01-05T12:49:22.010485+00:00,,,,진단서 발급은 진료과에서 신청 후 원무과에서 수령 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0032,faq,HOSPITAL,서울아산병원,2026-01-05T12:49:22.010485+00:00,,,,야간 진료는 평일 오후 6시부터 9시까지 운영됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0033,faq,HOSPITAL,가톨릭대서울성모병원,2026-01-05T12:49:22.010485+00:00,,,,환자 보호자는 1인까지 병실 출입이 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0041,faq,HOSPITAL,서울대학교병원,2026-01-05T12:49:22.010485+00:00,,,,진료비는 수납 창구 또는 자동수납기에서 결제 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0043,faq,HOSPITAL,삼성서울병원,2026-01-05T12:49:22.010485+00:00,,,,"면회 시간은 평일 오후 6시부터 8시까지이며, 주말은 오전 10시부터 오후 6시까지입니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0044,faq,HOSPITAL,서울아산병원,2026-01-05T12:49:22.010485+00:00,,,,"응급실은 24시간 운영되며, 중증 환자 우선 진료 원칙을 따릅니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0053,faq,HOSPITAL,서울아산병원,2026-01-05T12:49:22.010485+00:00,,,,당일 예약은 오전 9시부터 선착순으로 접수됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0055,faq,HOSPITAL,가톨릭대서울성모병원,2026-01-05T12:49:22.010485+00:00,,,,의료 기록 열람 및 사본 발급은 환자 본인 또는 법정 대리인만 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0057,faq,HOSPITAL,연세세브란스병원,2026-01-05T12:49:22.010485+00:00,,,,초진 환자는 전화 예약 후 방문 30분 전 도착을 권장합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_HOSP_0061,faq,HOSPITAL,삼성서울병원,2026-01-05T12:49:22.010485+00:00,,,,"주차장은 지하 1~3층에 위치하며, 진료 환자는 2시간 무료 주차가 가능합니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq
FAQ_PHARM_0001,notice,PHARMACY,온약국,2026-01-05T12:49:22.010485+00:00,,,,일반의약품은 건강보험 적용 대상이 아닙니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide
FAQ_PHARM_0002,notice,PHARMACY,온약국,2026-01-05T12:49:22.010485+00:00,,,,어지럼증이나 졸음이 올 수 있는 약은 운전 전 복용을 피해 주세요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide
FAQ_PHARM_0003,notice,PHARMACY,강남약국,2026-01-05T12:49:22.010485+00:00,,,,"처방전 유효기간은 발행일로부터 3일이며, 기간 내 조제하셔야 합니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide
FAQ_PHARM_0006,notice,PHARMACY,온약국,2026-01-05T12:49:22.010485+00:00,,,,"복약 상담은 약사가 직접 진행하며, 복용 방법과 주의사항을 안내해 드립니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide
FAQ_PHARM_0007,notice,PHARMACY,강남약국,2026-01-05T12:49:22.010485+00:00,,,,조제 완료 시 문자 알림 서비스를 제공합니다(사전 신청 필요).,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide
FAQ_PHARM_0009,notice,PHARMACY,강남약국,2026-01-05T12:49:22.010485+00:00,,,,카드 결제와 현금 결제 모두 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide
FAQ_PHARM_0012,notice,PHARMACY,강남약국,2026-01-05T12:49:22.010485+00:00,,,,건강 상담은 약사에게 언제든지 문의 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide
FAQ_PHARM_0013,notice,PHARMACY,참약국,2026-01-05T12:49:22.010485+00:00,,,,토요일은 오전 9시부터 오후 1시까지 운영됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide
